,Gene stable ID,Gene name_mart,Used by 10X,ultimate_gene_name
43962,ENSG00000238251,NSA2P7,,NSA2P7
43963,ENSG00000286835,,True,AL133477.2
43964,ENSG00000130956,HABP4,True,HABP4
43965,ENSG00000269445,,True,AC067969.2
43966,ENSG00000168286,THAP11,True,THAP11
43967,ENSG00000182315,MBD3L3,True,MBD3L3
43968,ENSG00000224420,ADM5,True,ADM5
43969,ENSG00000262141,,,ENSG00000262141
43970,ENSG00000038358,EDC4,True,EDC4
43971,ENSG00000280135,,,ENSG00000280135
43972,ENSG00000161681,SHANK1,True,SHANK1
43973,ENSG00000025796,SEC63,True,SEC63
43974,ENSG00000204161,TMEM273,True,TMEM273
43975,ENSG00000270647,TAF15,True,TAF15
43976,ENSG00000081377,CDC14B,True,CDC14B
43977,ENSG00000255165,,True,AC134775.1
43978,ENSG00000052850,ALX4,True,ALX4
43979,ENSG00000229117,RPL41,True,RPL41
43980,ENSG00000240950,RPL8P3,,RPL8P3
43981,ENSG00000231676,OR2J2,,OR2J2_ENSG00000231676
43982,ENSG00000188582,PAQR9,True,PAQR9
43983,ENSG00000234947,STK19,,STK19_ENSG00000234947
43984,ENSG00000241592,,,ENSG00000241592
43985,ENSG00000151348,EXT2,True,EXT2
43986,ENSG00000272477,,True,AC144521.1
43987,ENSG00000236570,RAD23BP1,,RAD23BP1
43988,ENSG00000251761,RNU6-138P,,RNU6-138P
43989,ENSG00000081307,UBA5,True,UBA5
43990,ENSG00000234196,ZBTB12,,ZBTB12_ENSG00000234196
43991,ENSG00000095637,SORBS1,True,SORBS1
43992,ENSG00000206258,TNXB,,TNXB_ENSG00000206258
43993,ENSG00000139641,ESYT1,True,ESYT1
43994,ENSG00000272418,,True,AC090607.4
43995,ENSG00000259562,,,ENSG00000259562
43996,ENSG00000259322,,True,AC090607.1
43997,ENSG00000277482,,True,AC090607.5
43998,ENSG00000291297,,,ENSG00000291297
43999,ENSG00000291020,,,ENSG00000291020
44000,ENSG00000173575,CHD2,True,CHD2
44001,ENSG00000131236,CAP1,True,CAP1
44002,ENSG00000238420,RNU6-437P,,RNU6-437P
44003,ENSG00000232778,RPL23AP50,,RPL23AP50
44004,ENSG00000272476,,True,AL024507.2
44005,ENSG00000224987,,,ENSG00000224987
44006,ENSG00000253090,SNORA73,,SNORA73_ENSG00000253090
44007,ENSG00000181733,OR2Z1,True,OR2Z1
44008,ENSG00000231112,MTHFD2P3,,MTHFD2P3
44009,ENSG00000146263,MMS22L,True,MMS22L
44010,ENSG00000170923,OR7G2,True,OR7G2
44011,ENSG00000176695,OR4F17,True,OR4F17
44012,ENSG00000161944,ASGR2,True,ASGR2
44013,ENSG00000204866,IGFL2,True,IGFL2
44014,ENSG00000258448,,,ENSG00000258448
44015,ENSG00000259109,,,ENSG00000259109
44016,ENSG00000100767,PAPLN,True,PAPLN
44017,ENSG00000106244,PDAP1,True,PDAP1
44018,ENSG00000228199,PAIP1P1,,PAIP1P1_ENSG00000228199
44019,ENSG00000226614,SLC39A7,,SLC39A7_ENSG00000226614
44020,ENSG00000141854,MISP3,True,MISP3
44021,ENSG00000105737,GRIK5,True,GRIK5
44022,ENSG00000266726,5S_rRNA,,5S_rRNA_ENSG00000266726
44023,ENSG00000228628,ATF6B,,ATF6B_ENSG00000228628
44024,ENSG00000106245,BUD31,True,BUD31
44025,ENSG00000183311,TUBB,,TUBB_ENSG00000183311
44026,ENSG00000232535,OR5H8,,OR5H8
44027,ENSG00000263126,,,ENSG00000263126
44028,ENSG00000188038,NRN1L,True,NRN1L
44029,ENSG00000163719,MTMR14,True,MTMR14
44030,ENSG00000233315,LINC02569,,LINC02569_ENSG00000233315
44031,ENSG00000227074,SAPCD1,,SAPCD1_ENSG00000227074
44032,ENSG00000221245,,,ENSG00000221245
44033,ENSG00000214367,HAUS3,True,HAUS3
44034,ENSG00000234258,HSPA1L,,HSPA1L_ENSG00000234258
44035,ENSG00000159792,PSKH1,True,PSKH1
44036,ENSG00000229094,POU5F1,,POU5F1_ENSG00000229094
44037,ENSG00000141086,CTRL,True,CTRL
44038,ENSG00000231275,HNRNPA1P2,,HNRNPA1P2_ENSG00000231275
44039,ENSG00000239754,CFB,,CFB_ENSG00000239754
44040,ENSG00000206357,NELFE,,NELFE_ENSG00000206357
44041,ENSG00000204498,NFKBIL1,True,NFKBIL1
44042,ENSG00000289691,,,ENSG00000289691
44043,ENSG00000250613,,,ENSG00000250613
44044,ENSG00000289690,,,ENSG00000289690
44045,ENSG00000178163,ZNF518B,True,ZNF518B
44046,ENSG00000230358,SPDYE21,True,SPDYE21
44047,ENSG00000178809,TRIM73,True,TRIM73
44048,ENSG00000230246,SPATA31C1,,SPATA31C1
44049,ENSG00000131096,PYY,True,PYY
44050,ENSG00000252224,RNU4ATAC15P,,RNU4ATAC15P
44051,ENSG00000248419,,,ENSG00000248419
44052,ENSG00000122711,SPINK4,True,SPINK4
44053,ENSG00000109265,CRACD,True,CRACD
44054,ENSG00000233972,RPL32P1,,RPL32P1_ENSG00000233972
44055,ENSG00000135482,ZC3H10,True,ZC3H10
44056,ENSG00000225890,HLA-DQA1,,HLA-DQA1_ENSG00000225890
44057,ENSG00000273604,EPOP,True,EPOP
44058,ENSG00000107262,BAG1,True,BAG1
44059,ENSG00000288976,,,ENSG00000288976
44060,ENSG00000215045,GRID2IP,True,GRID2IP
44061,ENSG00000279119,,,ENSG00000279119
44062,ENSG00000261884,,,ENSG00000261884
44063,ENSG00000275238,MIR4734,,MIR4734
44064,ENSG00000275023,MLLT6,True,MLLT6
44065,ENSG00000205220,PSMB10,True,PSMB10
44066,ENSG00000092841,MYL6,True,MYL6
44067,ENSG00000223666,FKBPL,,FKBPL_ENSG00000223666
44068,ENSG00000072071,ADGRL1,True,ADGRL1
44069,ENSG00000113492,AGXT2,True,AGXT2
44070,ENSG00000216412,RPL12P2,,RPL12P2
44071,ENSG00000227122,PRRT1,,PRRT1_ENSG00000227122
44072,ENSG00000283265,,True,AL356234.3
44073,ENSG00000220412,PTPN11P3,,PTPN11P3
44074,ENSG00000207300,Y_RNA,,Y_RNA_ENSG00000207300
44075,ENSG00000169976,SF3B5,True,SF3B5
44076,ENSG00000219297,MRPL42P3,,MRPL42P3
44077,ENSG00000135604,STX11,True,STX11
44078,ENSG00000204314,PRRT1,True,PRRT1
44079,ENSG00000223766,PRR3,,PRR3_ENSG00000223766
44080,ENSG00000285085,,,ENSG00000285085
44081,ENSG00000273627,MIR4726,,MIR4726
44082,ENSG00000277972,CISD3,True,CISD3
44083,ENSG00000083097,DOP1A,True,DOP1A
44084,ENSG00000231618,PPT2,,PPT2_ENSG00000231618
44085,ENSG00000213398,LCAT,True,LCAT
44086,ENSG00000276036,RNA5SP440,,RNA5SP440
44087,ENSG00000174780,SRP72,True,SRP72
44088,ENSG00000277258,PCGF2,True,PCGF2
44089,ENSG00000086065,CHMP5,True,CHMP5
44090,ENSG00000136247,ZDHHC4,True,ZDHHC4
44091,ENSG00000223590,MUC21,,MUC21_ENSG00000223590
44092,ENSG00000227526,HLA-DRB9,,HLA-DRB9_ENSG00000227526
44093,ENSG00000226940,MCCD1P1,,MCCD1P1_ENSG00000226940
44094,ENSG00000234673,,,ENSG00000234673
44095,ENSG00000235498,,,ENSG00000235498
44096,ENSG00000224654,UBD,,UBD_ENSG00000224654
44097,ENSG00000237727,AIF1,,AIF1_ENSG00000237727
44098,ENSG00000200544,Y_RNA,,Y_RNA_ENSG00000200544
44099,ENSG00000137076,TLN1,True,TLN1
44100,ENSG00000224146,RPL13AP,,RPL13AP_ENSG00000224146
44101,ENSG00000285089,,,ENSG00000285089
44102,ENSG00000231037,HCG25,,HCG25_ENSG00000231037
44103,ENSG00000141096,DPEP3,True,DPEP3
44104,ENSG00000223932,GPANK1,,GPANK1_ENSG00000223932
44105,ENSG00000132017,DCAF15,True,DCAF15
44106,ENSG00000167261,DPEP2,True,DPEP2
44107,ENSG00000235923,TRIM26BP,,TRIM26BP_ENSG00000235923
44108,ENSG00000223868,,,ENSG00000223868
44109,ENSG00000206509,HLA-F,,HLA-F_ENSG00000206509
44110,ENSG00000269526,ERVV-1,True,ERVV-1
44111,ENSG00000077009,NMRK2,True,NMRK2
44112,ENSG00000133216,EPHB2,True,EPHB2
44113,ENSG00000252839,RNU6-419P,,RNU6-419P
44114,ENSG00000170468,RIOX1,True,RIOX1
44115,ENSG00000100906,NFKBIA,True,NFKBIA
44116,ENSG00000232095,UBQLN1P1,,UBQLN1P1_ENSG00000232095
44117,ENSG00000243719,HLA-DMA,,HLA-DMA_ENSG00000243719
44118,ENSG00000277791,PSMB3,True,PSMB3
44119,ENSG00000250886,,,ENSG00000250886
44120,ENSG00000168724,DNAJC21,True,DNAJC21
44121,ENSG00000288928,,,ENSG00000288928
44122,ENSG00000151338,MIPOL1,True,MIPOL1
44123,ENSG00000274607,RNU6-866P,,RNU6-866P
44124,ENSG00000276293,PIP4K2B,True,PIP4K2B
44125,ENSG00000173572,NLRP13,True,NLRP13
44126,ENSG00000166801,FAM111A,True,FAM111A
44127,ENSG00000231479,SLC44A4,,SLC44A4_ENSG00000231479
44128,ENSG00000226354,HLA-U,,HLA-U_ENSG00000226354
44129,ENSG00000248182,OR12D1,,OR12D1_ENSG00000248182
44130,ENSG00000228370,LINC02829,,LINC02829_ENSG00000228370
44131,ENSG00000146576,INTS15,True,INTS15
44132,ENSG00000167264,DUS2,True,DUS2
44133,ENSG00000225459,HLA-Z,,HLA-Z_ENSG00000225459
44134,ENSG00000224552,ABHD16A,,ABHD16A_ENSG00000224552
44135,ENSG00000273559,CWC25,True,CWC25
44136,ENSG00000182566,CLEC4G,True,CLEC4G
44137,ENSG00000248365,POU5F1P7,,POU5F1P7
44138,ENSG00000231192,OR5H1,True,OR5H1
44139,ENSG00000236032,OR5H14,True,OR5H14
44140,ENSG00000254900,,True,AC091053.2
44141,ENSG00000248507,OR5H4P,,OR5H4P
44142,ENSG00000166441,RPL27A,True,RPL27A
44143,ENSG00000230301,OR5H6,True,OR5H6
44144,ENSG00000236976,RPL6P20,,RPL6P20
44145,ENSG00000213643,VN1R37P,,VN1R37P
44146,ENSG00000156983,BRPF1,True,BRPF1
44147,ENSG00000235227,VN1R38P,,VN1R38P
44148,ENSG00000213644,SAPCD2P1,,SAPCD2P1
44149,ENSG00000223614,ZNF735,True,ZNF735
44150,ENSG00000136244,IL6,True,IL6
44151,ENSG00000137313,TRIM26,,TRIM26_ENSG00000137313
44152,ENSG00000268764,,True,AC011465.1
44153,ENSG00000284118,MIR4707,,MIR4707
44154,ENSG00000155465,SLC7A7,True,SLC7A7
44155,ENSG00000011332,DPF1,True,DPF1
44156,ENSG00000180264,ADGRD2,True,ADGRD2
44157,ENSG00000274054,MIR4727,,MIR4727
44158,ENSG00000275489,SPMAP1,True,C17orf98
44159,ENSG00000173826,KCNH6,True,KCNH6
44160,ENSG00000234568,BIN2P1,,BIN2P1
44161,ENSG00000273156,,True,AC124016.2
44162,ENSG00000289480,,,ENSG00000289480
44163,ENSG00000013392,RWDD2A,True,RWDD2A
44164,ENSG00000138668,HNRNPD,True,HNRNPD
44165,ENSG00000139613,SMARCC2,True,SMARCC2
44166,ENSG00000168394,TAP1,True,TAP1
44167,ENSG00000200983,SNORA3A,,SNORA3A
44168,ENSG00000212607,SNORA3B,,SNORA3B
44169,ENSG00000254665,,True,AC091053.1
44170,ENSG00000149968,MMP3,True,MMP3
44171,ENSG00000136811,ODF2,True,ODF2
44172,ENSG00000237621,OR9A1P,,OR9A1P
44173,ENSG00000223557,,,ENSG00000223557
44174,ENSG00000106603,COA1,True,COA1
44175,ENSG00000235132,OR2H1,,OR2H1_ENSG00000235132
44176,ENSG00000164185,ZNF474,True,ZNF474
44177,ENSG00000240592,EGFL8,,EGFL8_ENSG00000240592
44178,ENSG00000248333,CDK11B,True,CDK11B
44179,ENSG00000250803,ZNF475,True,ZNF475
44180,ENSG00000235360,C6orf47,,C6orf47_ENSG00000235360
44181,ENSG00000241713,LY6G5B,,LY6G5B_ENSG00000241713
44182,ENSG00000181751,MACIR,True,MACIR
44183,ENSG00000223990,HLA-DPA2,,HLA-DPA2_ENSG00000223990
44184,ENSG00000226402,TRIM31,,TRIM31_ENSG00000226402
44185,ENSG00000262406,MMP12,True,MMP12
44186,ENSG00000096150,RPS18,,RPS18_ENSG00000096150
44187,ENSG00000176406,RIMS2,True,RIMS2
44188,ENSG00000145725,PPIP5K2,True,PPIP5K2
44189,ENSG00000255469,BOLA3P1,,BOLA3P1
44190,ENSG00000238562,RNU7-159P,,RNU7-159P
44191,ENSG00000276521,,,ENSG00000276521
44192,ENSG00000239861,RPL21P96,,RPL21P96
44193,ENSG00000166206,GABRB3,True,GABRB3
44194,ENSG00000137692,DCUN1D5,True,DCUN1D5
44195,ENSG00000136485,DCAF7,True,DCAF7
44196,ENSG00000235758,AGPAT1,,AGPAT1_ENSG00000235758
44197,ENSG00000238248,,,ENSG00000238248
44198,ENSG00000273040,,,ENSG00000273040
44199,ENSG00000231737,PPP1R10,,PPP1R10_ENSG00000231737
44200,ENSG00000235017,C2,,C2_ENSG00000235017
44201,ENSG00000229497,,,ENSG00000229497
44202,ENSG00000183696,UPP1,True,UPP1
44203,ENSG00000260966,,True,AP001486.2
44204,ENSG00000285878,,True,AP002961.1
44205,ENSG00000254895,MTCO3P15,,MTCO3P15
44206,ENSG00000234746,OR2J2,,OR2J2_ENSG00000234746
44207,ENSG00000254931,MTATP6P15,,MTATP6P15
44208,ENSG00000227686,VARS1,,VARS1_ENSG00000227686
44209,ENSG00000233908,,,ENSG00000233908
44210,ENSG00000201023,RNY3P11,,RNY3P11
44211,ENSG00000218632,RPL7P28,,RPL7P28
44212,ENSG00000135535,CD164,True,CD164
44213,ENSG00000255417,MTCO2P15,,MTCO2P15
44214,ENSG00000255350,MTCO1P15,,MTCO1P15
44215,ENSG00000254565,MTND2P26,,MTND2P26
44216,ENSG00000253245,MTND1P36,,MTND1P36
44217,ENSG00000238071,DDX39B-AS1,,DDX39B-AS1_ENSG00000238071
44218,ENSG00000206510,ZFP57,,ZFP57_ENSG00000206510
44219,ENSG00000254824,,,ENSG00000254824
44220,ENSG00000187240,DYNC2H1,True,DYNC2H1
44221,ENSG00000288894,,,ENSG00000288894
44222,ENSG00000136463,TACO1,True,TACO1
44223,ENSG00000235569,MSH5,,MSH5_ENSG00000235569
44224,ENSG00000227761,BAG6,,BAG6_ENSG00000227761
44225,ENSG00000087152,ATXN7L3,True,ATXN7L3
44226,ENSG00000171033,PKIA,True,PKIA
44227,ENSG00000273083,NOP56P1,,NOP56P1_ENSG00000273083
44228,ENSG00000223441,OR2I1P,,OR2I1P_ENSG00000223441
44229,ENSG00000233160,HNRNPA1P2,,HNRNPA1P2_ENSG00000233160
44230,ENSG00000235589,ZNF311,,ZNF311_ENSG00000235589
44231,ENSG00000260398,,True,AC068700.1
44232,ENSG00000254352,C4orf46P3,,C4orf46P3
44233,ENSG00000253919,THAP12P7,,THAP12P7
44234,ENSG00000261618,LINC02605,True,LINC02605
44235,ENSG00000104427,ZC2HC1A,True,ZC2HC1A
44236,ENSG00000011376,LARS2,True,LARS2
44237,ENSG00000226173,TAP1,,TAP1_ENSG00000226173
44238,ENSG00000253971,CDC42P3,,CDC42P3
44239,ENSG00000262962,KARS1P3,,KARS1P3
44240,ENSG00000160932,LY6E,True,LY6E
44241,ENSG00000263201,DPEP2NB,True,DPEP2NB
44242,ENSG00000254852,NPIPA2,True,NPIPA2
44243,ENSG00000255037,PLA2G10EP,,PLA2G10EP
44244,ENSG00000233033,CASK-AS1,True,CASK-AS1
44245,ENSG00000287394,MAGEA3-DT,True,MAGEA3-DT
44246,ENSG00000103512,NOMO1,True,NOMO1
44247,ENSG00000268902,CSAG2,True,CSAG2
44248,ENSG00000278840,,True,AC009878.1
44249,ENSG00000242793,,,ENSG00000242793
44250,ENSG00000186297,GABRA5,True,GABRA5
44251,ENSG00000231447,,True,AC244102.1
44252,ENSG00000268916,CSAG3,True,CSAG3
44253,ENSG00000214282,KRT8P14,,KRT8P14
44254,ENSG00000224701,MED28P4,,MED28P4
44255,ENSG00000213100,KRT18P68,,KRT18P68
44256,ENSG00000184735,DDX53,True,DDX53
44257,ENSG00000228610,PDCL2P1,,PDCL2P1
44258,ENSG00000293395,,,ENSG00000293395
44259,ENSG00000231144,EEF1A1P40,,EEF1A1P40
44260,ENSG00000222810,RNU2-68P,,RNU2-68P
44261,ENSG00000293661,,,ENSG00000293661
44262,ENSG00000227481,,True,AC008080.2
44263,ENSG00000186376,ZNF75D,True,ZNF75D
44264,ENSG00000226788,RING1,,RING1_ENSG00000226788
44265,ENSG00000286300,,True,AC007350.1
44266,ENSG00000164619,BMPER,True,BMPER
44267,ENSG00000185250,PPIL6,True,PPIL6
44268,ENSG00000232960,CSNK2B,,CSNK2B_ENSG00000232960
44269,ENSG00000168517,HEXIM2,True,HEXIM2
44270,ENSG00000250115,AK3P2,,AK3P2_ENSG00000250115
44271,ENSG00000243328,,,ENSG00000243328
44272,ENSG00000176956,LY6H,True,LY6H
44273,ENSG00000099337,KCNK6,True,KCNK6
44274,ENSG00000228372,SMIM10L2B-AS1,True,SMIM10L2B-AS1
44275,ENSG00000234530,NFKBIL1,,NFKBIL1_ENSG00000234530
44276,ENSG00000293662,,,ENSG00000293662
44277,ENSG00000293663,,,ENSG00000293663
44278,ENSG00000165359,INTS6L,True,INTS6L
44279,ENSG00000187556,NANOS3,True,NANOS3
44280,ENSG00000213928,IRF9,True,IRF9
44281,ENSG00000132016,BRME1,True,C19orf57
44282,ENSG00000225452,RNF5,,RNF5_ENSG00000225452
44283,ENSG00000174326,SLC16A11,True,SLC16A11
44284,ENSG00000277494,GPIHBP1,True,GPIHBP1
44285,ENSG00000172992,DCAKD,True,DCAKD
44286,ENSG00000181638,ZFP41,True,ZFP41
44287,ENSG00000130270,ATP8B3,True,ATP8B3
44288,ENSG00000230514,AGER,,AGER_ENSG00000230514
44289,ENSG00000264668,,,ENSG00000264668
44290,ENSG00000250571,GLI4,True,GLI4
44291,ENSG00000237833,ETS2P1,,ETS2P1
44292,ENSG00000233807,AMZ2P3,,AMZ2P3
44293,ENSG00000252486,Y_RNA,,Y_RNA_ENSG00000252486
44294,ENSG00000235642,PTP4A1P5,,PTP4A1P5
44295,ENSG00000224960,PPP4R3C,True,PPP4R3C
44296,ENSG00000223391,RDXP2,,RDXP2
44297,ENSG00000238247,RDXP3,,RDXP3
44298,ENSG00000226881,H3P44,,H3P44
44299,ENSG00000130385,BMP15,True,BMP15
44300,ENSG00000223933,TMPOP1,,TMPOP1_ENSG00000223933
44301,ENSG00000237196,HCG24,,HCG24_ENSG00000237196
44302,ENSG00000226936,B3GALT4,,B3GALT4_ENSG00000226936
44303,ENSG00000227493,,,ENSG00000227493
44304,ENSG00000230926,,,ENSG00000230926
44305,ENSG00000250325,IGBP1P4,,IGBP1P4
44306,ENSG00000237926,,,ENSG00000237926
44307,ENSG00000226610,OR2J4P,,OR2J4P_ENSG00000226610
44308,ENSG00000224799,,True,AL139397.1
44309,ENSG00000202440,SNORD42,,SNORD42_ENSG00000202440
44310,ENSG00000137197,CDSN,,CDSN_ENSG00000137197
44311,ENSG00000152795,HNRNPDL,True,HNRNPDL
44312,ENSG00000270734,,,ENSG00000270734
44313,ENSG00000204271,SPIN3,True,SPIN3
44314,ENSG00000257264,,True,AC136443.3
44315,ENSG00000284305,MIR3179-1,,MIR3179-1
44316,ENSG00000224360,DDR1-DT,,DDR1-DT_ENSG00000224360
44317,ENSG00000179588,ZFPM1,True,ZFPM1
44318,ENSG00000225164,PRRC2A,,PRRC2A_ENSG00000225164
44319,ENSG00000185730,ZNF696,True,ZNF696
44320,ENSG00000259122,TVP23BP1,,TVP23BP1
44321,ENSG00000214254,,,ENSG00000214254
44322,ENSG00000200326,RNA5SP391,,RNA5SP391
44323,ENSG00000140519,RHCG,True,RHCG
44324,ENSG00000289653,,,ENSG00000289653
44325,ENSG00000147526,TACC1,True,TACC1
44326,ENSG00000263456,MIR5189,,MIR5189
44327,ENSG00000261744,ZFPM1-AS1,True,ZFPM1-AS1
44328,ENSG00000158545,ZC3H18,True,ZC3H18
44329,ENSG00000181852,RNF41,True,RNF41
44330,ENSG00000285077,ARHGAP11B,True,AC091057.6
44331,ENSG00000231647,DDX39B-AS1,,DDX39B-AS1_ENSG00000231647
44332,ENSG00000240924,HCG17,,HCG17_ENSG00000240924
44333,ENSG00000284691,,True,AC073111.4
44334,ENSG00000229187,MICC,,MICC_ENSG00000229187
44335,ENSG00000243189,HLA-DMA,,HLA-DMA_ENSG00000243189
44336,ENSG00000135587,SMPD2,True,SMPD2
44337,ENSG00000290886,,,ENSG00000290886
44338,ENSG00000140521,POLG,True,POLG
44339,ENSG00000206525,OR2W1,,OR2W1_ENSG00000206525
44340,ENSG00000206298,PSMB8,,PSMB8_ENSG00000206298
44341,ENSG00000164692,COL1A2,True,COL1A2
44342,ENSG00000144791,LIMD1,True,LIMD1
44343,ENSG00000135596,MICAL1,True,MICAL1
44344,ENSG00000131943,C19orf12,True,C19orf12
44345,ENSG00000124391,IL17C,True,IL17C
44346,ENSG00000051523,CYBA,True,CYBA
44347,ENSG00000197110,IFNL3,True,IFNL3
44348,ENSG00000229515,FLT1P1,,FLT1P1
44349,ENSG00000206235,TAP2,,TAP2_ENSG00000206235
44350,ENSG00000163823,CCR1,True,CCR1
44351,ENSG00000188878,FBF1,True,FBF1
44352,ENSG00000269427,,True,AC024075.3
44353,ENSG00000236736,UQCRC2P1,,UQCRC2P1
44354,ENSG00000121807,CCR2,True,CCR2
44355,ENSG00000214046,SMIM7,True,SMIM7
44356,ENSG00000182916,TCEAL7,True,TCEAL7
44357,ENSG00000121797,CCRL2,True,CCRL2
44358,ENSG00000230541,HCG21,,HCG21_ENSG00000230541
44359,ENSG00000206515,MAS1L,,MAS1L_ENSG00000206515
44360,ENSG00000206324,AGPAT1,,AGPAT1_ENSG00000206324
44361,ENSG00000185222,TCEAL9,True,TCEAL9
44362,ENSG00000283646,LINC02009,True,LINC02009
44363,ENSG00000166681,BEX3,True,BEX3
44364,ENSG00000261652,PIERCE2,True,PIERCE2
44365,ENSG00000283473,FAM240A,True,FAM240A
44366,ENSG00000183625,CCR3,True,CCR3
44367,ENSG00000172349,IL16,True,IL16
44368,ENSG00000234648,,,ENSG00000234648
44369,ENSG00000287991,,True,AL162151.3
44370,ENSG00000229402,,True,AL162151.1
44371,ENSG00000127152,BCL11B,True,BCL11B
44372,ENSG00000139579,NABP2,True,NABP2
44373,ENSG00000012223,LTF,True,LTF
44374,ENSG00000172476,RAB40A,True,RAB40A
44375,ENSG00000224234,OR10C1,,OR10C1_ENSG00000224234
44376,ENSG00000197976,AKAP17A,True,AKAP17A
44377,ENSG00000227046,DAXX,,DAXX_ENSG00000227046
44378,ENSG00000092330,TINF2,True,TINF2
44379,ENSG00000167508,MVD,True,MVD
44380,ENSG00000290316,,,ENSG00000290316
44381,ENSG00000244921,MTCYBP18,,MTCYBP18
44382,ENSG00000249119,MTND6P4,,MTND6P4
44383,ENSG00000248923,MTND5P11,,MTND5P11
44384,ENSG00000247627,MTND4P12,,MTND4P12
44385,ENSG00000198868,MTND4LP30,,MTND4LP30
44386,ENSG00000263963,,,ENSG00000263963
44387,ENSG00000249192,MTND3P25,,MTND3P25
44388,ENSG00000207552,MIR633,,MIR633
44389,ENSG00000152705,CATSPER3,True,CATSPER3
44390,ENSG00000265262,TRMT112P3,,TRMT112P3
44391,ENSG00000270324,,,ENSG00000270324
44392,ENSG00000272164,,,ENSG00000272164
44393,ENSG00000196433,ASMT,True,ASMT
44394,ENSG00000272383,,,ENSG00000272383
44395,ENSG00000264513,,True,AC006270.1
44396,ENSG00000264529,DNAJB6P8,,DNAJB6P8
44397,ENSG00000233635,,True,AC015923.1
44398,ENSG00000259224,SLC35G6,True,SLC35G6
44399,ENSG00000165688,PMPCA,True,PMPCA
44400,ENSG00000128487,SPECC1,True,SPECC1
44401,ENSG00000164344,KLKB1,True,KLKB1
44402,ENSG00000230660,HCG18,,HCG18_ENSG00000230660
44403,ENSG00000069011,PITX1,True,PITX1
44404,ENSG00000139540,SLC39A5,True,SLC39A5
44405,ENSG00000092098,RNF31,True,RNF31
44406,ENSG00000250167,,True,AC034206.1
44407,ENSG00000145832,SLC25A48,True,SLC25A48
44408,ENSG00000234622,,True,AL683807.2
44409,ENSG00000221463,MIR1277,,MIR1277
44410,ENSG00000147251,DOCK11,True,DOCK11
44411,ENSG00000185669,SNAI3,True,SNAI3
44412,ENSG00000250506,CDK3,True,CDK3
44413,ENSG00000232397,OR10C1,,OR10C1_ENSG00000232397
44414,ENSG00000231408,LTA,,LTA_ENSG00000231408
44415,ENSG00000158717,RNF166,True,RNF166
44416,ENSG00000257008,GPR142,True,GPR142
44417,ENSG00000287667,,True,AC109517.1
44418,ENSG00000213332,SLC25A5P6,,SLC25A5P6
44419,ENSG00000072134,EPN2,True,EPN2
44420,ENSG00000151475,SLC25A31,True,SLC25A31
44421,ENSG00000235171,HNRNPA1P2,,HNRNPA1P2_ENSG00000235171
44422,ENSG00000222870,RNU6-1328P,,RNU6-1328P
44423,ENSG00000232276,,,ENSG00000232276
44424,ENSG00000127995,CASD1,True,CASD1
44425,ENSG00000206283,PFDN6,,PFDN6_ENSG00000206283
44426,ENSG00000234804,OR2J1,,OR2J1_ENSG00000234804
44427,ENSG00000225834,TSBP1-AS1,,TSBP1-AS1_ENSG00000225834
44428,ENSG00000227739,TUBB,,TUBB_ENSG00000227739
44429,ENSG00000181965,NEUROG1,True,NEUROG1
44430,ENSG00000139645,ANKRD52,True,ANKRD52
44431,ENSG00000174915,PTDSS2,True,PTDSS2
44432,ENSG00000164070,HSPA4L,True,HSPA4L
44433,ENSG00000145824,CXCL14,True,CXCL14
44434,ENSG00000236979,NCR3,,NCR3_ENSG00000236979
44435,ENSG00000251045,SLC25A48-AS1,True,SLC25A48-AS1
44436,ENSG00000223539,,,ENSG00000223539
44437,ENSG00000112365,ZBTB24,True,ZBTB24
44438,ENSG00000265924,MIR5692C1,,MIR5692C1
44439,ENSG00000250378,,True,AC114296.1
44440,ENSG00000289752,,,ENSG00000289752
44441,ENSG00000011083,SLC6A7,True,SLC6A7
44442,ENSG00000259813,,True,AC138028.3
44443,ENSG00000174177,CTU2,True,CTU2
44444,ENSG00000206486,DHX16,,DHX16_ENSG00000206486
44445,ENSG00000204221,WDR46,,WDR46_ENSG00000204221
44446,ENSG00000135469,COQ10A,True,COQ10A
44447,ENSG00000270491,,,ENSG00000270491
44448,ENSG00000149089,APIP,True,APIP
44449,ENSG00000013375,PGM3,True,PGM3
44450,ENSG00000269044,,True,AC024075.2
44451,ENSG00000106609,TMEM248,True,TMEM248
44452,ENSG00000267904,,True,AC024075.1
44453,ENSG00000072954,TMEM38A,True,TMEM38A
44454,ENSG00000229903,TSBP1-AS1,,TSBP1-AS1_ENSG00000229903
44455,ENSG00000228177,C6orf47,,C6orf47_ENSG00000228177
44456,ENSG00000070808,CAMK2A,True,CAMK2A
44457,ENSG00000229823,,,ENSG00000229823
44458,ENSG00000225859,DDX39B,,DDX39B_ENSG00000225859
44459,ENSG00000162390,ACOT11,True,ACOT11
44460,ENSG00000099822,HCN2,True,HCN2
44461,ENSG00000062485,CS,True,CS
44462,ENSG00000110435,PDHX,True,PDHX
44463,ENSG00000212330,RNU6-244P,,RNU6-244P
44464,ENSG00000156381,ANKRD9,True,ANKRD9
44465,ENSG00000267036,,,ENSG00000267036
44466,ENSG00000099821,POLRMT,True,POLRMT
44467,ENSG00000238027,TRIM31-AS1,,TRIM31-AS1_ENSG00000238027
